IdPublisher,PublisherName
55538,Ebonique Publishing
55539,GT Press
55540,Fuzzy Wool Hat Publishing
55541,Edmonston
55542,Jacobsville Books
55543,Ediciones La Calavera
55544,Historic Urban Plans
55545,Stellan Holm Gallery
55546,American Institute for Abundant Living
55547,BOCA Publications
55548,International University Press (FL)
55549,S. K. Publications
55550,Onereal
55551,Thimble Press
55552,Ocean Hose
55553,P. Lowe
55554,Times Books / Random House
55555,Strode Pub
55556,Canyon Publishing Company
55557,"Dutton Paperbacks (E. P. Dutton & Co., Inc.)"
55558,M & M Scrivener
55559,Papas and Nellie Press
55560,IEE
55561,PenguinBooks
55562,W.H. Smith Publishers
55563,Reference West
55564,Living Spirit Press
55565,Time-Life Books in association with Kodak
55566,Bowling Green State Univ Philosophy
55567,Book Stops Here
55568,Nth Position
55569,Jawbone Pub Corp
55570,"Time Incorporated, New York"
55571,W. H. Freeman and Company
55572,The New American Library Inc.
55573,Collins World
55574,Methuen Children’s Books Ltd
55575,Hutchinson & Company
55576,Pie Books
55577,Hurst
55578,Outskirts P.
55579,Editura Univers
55580,Editura Tinerama
55581,Wesanne Publications
55582,Vidyanidhi Prakashan
55583,Ernst Klett Verlag Sachbuch
55584,Bookking International - Maxi Livre
55585,G.P Putnam's Sons (NYC)
55586,Vizualizations
55587,Diamond Cutter Press
55588,Disney/Pixar
55589,Arcanum Books
55590,PMichael Joseph
55591,Heyne Hardcore
55592,Wieser
55593,Edition Ebersbach
55594,23 House Publishing
55595,Inedita Editores
55596,Fag Rag Books
55597,PALH
55598,Silver Institute Pub. Co.
55599,Blue Pearl Press
55600,Doling Kindersley
55601,Keppel
55602,HAZELDEN
55603,Treville Co Ltd
55604,Sap Pr America
55605,T R I C Y C L E
55606,Penguin Pearson
55607,Rico Press
55608,H P M Productions
55609,VICENS-VIVES
55610,Mental Health Divison
55611,New Beginnings
55612,Leisure Books / Dorchester Publishing
55613,HarperCollins Willow
55614,FABER AND FABER LTD
55615,Nightstrike Limited
55616,Harbour Press
55617,Krieger Pub. Co.
55618,Northbrae Books
55619,Urantia Foundation (Chicago)
55620,"Sage Publications, inc."
55621,Pineapple Pubns
55622,Savage Parks Press
55623,P.O.W.
55624,SkyLight Paths Publishing
55625,Bibliothek Suhrkamp
55626,Alfaguara/Santillana USA Publishing Company
55627,"Scribner/Simon & Schuster, Inc."
55628,Pine Winds Press
55629,CSLI
55630,Spiritual Science Publications
55631,Bracken
55632,Loeb Classical Library 306
55633,Rocky Mountain News
55634,Donald M Grant
55635,Esprit de Equestre Publishing
55636,Horse Sense of the Carolina
55637,Simon Drake
55638,Editions Bayard
55639,Ediciones Jaguar
55640,Orion House
55641,Dell/Laurel
55642,Silkworm Books/Trasvin Publications LP
55643,Policy Exchange
55644,"Oris Forlag, Norway"
55645,"University Extension, University of California, San Diego in cooperation with Publisher's Inc."
55646,"Donovan Management, Incorporated"
55647,Iowa Greyhound Association
55648,Yoyo Music USA Inc
55649,Schiffer Kids
55650,Thomas Dunne Books St. Martin's Press
55651,Smithsonian Institute
55652,London Publishing House
55653,Timmins
55654,Moon Tree Rising Productions
55655,"The Watkins Group, LLC"
55656,"Little Brown & Co,"
55657,Art of Health Australia Publications
55658,"Buddhist Text Translation Society, Dharma Realm Buddhist University, Dharma Realm Buddhist Associati"
55659,Fiction International
55660,Kimé
55661,FOUR5ONE CREATIVE
55662,Cambridge Scientific Publishers
55663,"Pesaro Publishing,Australia"
55664,Alfaguara/Santillana
55665,Perera Hussein Publishing House
55666,"Center for Land and People Book, the Trust for Public Land"
55667,Seminars Unlimited
55668,Armenian Heritage Pr
55669,D. Tomlinson
55670,Graphic Arts Technical Fndtn
55671,Kane/Miller
55672,Clearway Logistics Remainders
55673,Porch Swing Publishing
55674,Juné
55675,Pandora P
55676,Lochar
55677,"Age Concern Books, Age Concern England"
55678,AGS
55679,Random House AudioBooks
55680,bnpublishing
55681,"Georgia State University, Ernest G. Welch School of Art & Design Gallery"
55682,Scholars Review
55683,Cruising Companion Publications
55684,Douglas Barry
55685,Real Life Productions
55686,Instituto Tomie Ohtake
55687,Nobel
55688,"John Wiley & Son, NY"
55689,"Ediciones Apostrofe, S.L."
55690,"MapQuest.com,US"
55691,Wissenschaftliche
55692,Scribner Library
55693,MultiCultural Educational Publishing Co.
55694,Heartland Book Company
55695,Palestine Mapping Center
55696,rowohlt
55697,Mountcastle Company
55698,Zebra Romantic Suspense
55699,La Joie de lire
55700,Fiery Dragon / White Wolf
55701,"Dimat Enterprises, Incorporated"
55702,Jozsef Attila Tudomanyegyetem
55703,Editorial Bruño
55704,Editorial Diana Sa
55705,Pearl S. Buck
55706,Professional Publishing House
55707,Chris Lambert
55708,Our American Journeys
55709,Editions Gallimard Jeunesse
55710,Whispers
55711,Jove Book
55712,Tropico Press
55713,"Suma de letras, Punto de Lectura"
55714,Allegheny Image Factory
55715,New York Graphic Society
55716,Dame Publishing
55717,Fayard/Plon
55718,Citadel Press Books
55719,"Target, W.H. Allen"
55720,Aykanas
55721,Clear Creek Press (AR)
55722,Interlink Publishing Group Inc
55723,Griefwork of Cincinnati
55724,Dino
55725,Bongo Comics Group
55726,Quet Vision Pub
55727,Warm Words Press
55728,Pen and Sword Select
55729,Fern Canyon Press
55730,Last Unicorn Games
55731,Cadence Books
55732,Clasicos El Arbol
55733,Mantra
55734,Miwok Press
55735,Culttvman Media
55736,ReadHowYouWan
55737,Life Prints
55738,"Rowman & Littlefield Publishers, Inc. (Lanham, MD)"
55739,Belknap Press/Harvard University Press (Cambridge)
55740,Hay House Inc
55741,Defense Intelligence Agency
55742,"Paul Dry Books, Inc."
55743,Lintchicum Press
55744,Thomas George Books
55745,"Village Of Oak Park, Illinois"
55746,Studion Publishers
55747,The Center for the Study of First Americ
55748,Vision Islamic Publications
55749,Raza Academy
55750,Aga Khan Program for Islamic Architecture
55751,Visions Int'l / Zelinski
55752,The Macmillan Co.
55753,Signet New American Library
55754,Caroll & Graff
55755,Univeristy of Nebraska Press (Lincoln)
55756,F & M
55757,Joey Books
55758,Opera Classics Library
55759,Dial Books For Young Readers
55760,Pennsylvania Dept of General
55761,New York: St. Martin's
55762,Grove Weidenfeld (NY)
55763,Warner Books (Caroline Courtney Romance #13)
55764,Penguin Group USA
55765,Marlowe & Company (Avalon Publishing Group)
55766,UNOH Publications
55767,Chatterboc Comix
55768,Aloiv Publishing Company
55769,Graphis
55770,SURSUM Publishing
55771,Methodist Church Division of Education and Youth & Methodist Publishing House
55772,"Toronto: Random House, 1990"
55773,Freizeit Publishers
55774,State University Press of New York (Suny)
55775,HEADLINE BOOK PUBLISHING
55776,"Franklin Library (Franklin Center, PA)"
55777,"Del Rey Books, U.S."
55778,Macmillan UK - Mass
55779,Firestorm Publications
55780,Tresco Publishers
55781,尖端
55782,DM McKay
55783,Merrill/Magnus Pub. Corp.
55784,Hamlyn/Reed
55785,Time Warner Paperback
55786,Winchester Pr
55787,Planners Pr
55788,Consumer Press
55789,Editions Chandeigne
55790,North Dakota Humanities Council
55791,"New Riders Publishing,U.S."
55792,Sheba Feminist Publishers
55793,Dr Who Books/Virgin Books
55794,Francis H. Cabot
55795,Sacyr
55796,Penguin New American Library ROC
55797,Soto-Ryu Publications
55798,Le Cavalier Bleu
55799,La Joie de Lire
55800,Redpath Pr
55801,Ashgate Pub Co
55802,National Training & Computers Project
55803,Personal Nutrition USA
55804,NewCon Press
55805,Wsfa Press
55806,Word Alive
55807,"Talonbooks,Canada"
55808,Equitable Media Services
55809,Bibliotex
55810,Scottish Academic Pr
55811,Amnesty International USA
55812,Natco Press
55813,Conex Publishing
55814,"Airwave Comics, LLC"
55815,Seventh House Ltd. Music Publishing Company
55816,Pine Rim Publishing
55817,"For Marriott by Parsons, Friedmann, Stephan & Rose"
55818,Doğan Kitap
55819,Center for Internet & Society Stanford Law School
55820,Freytag & Berndt
55821,Greenleaf & Papanek Publications
55822,In Easy Steps
55823,Financial Aid Information Services
55824,Semiotext(e) & The MIT Press
55825,Face to Face Pr
55826,Parkview Publishing
55827,Stacey Neff
55828,Charlton
55829,Muscle Missions
55830,Gurze Books
55831,Lieu Commun
55832,Barron’s
55833,Argonaut Press
55834,Skeezel Press
55835,Software Reference Ltd
55836,Self Realization Fellowship Pub
55837,"Innerwork Technologies, Inc. - Wisdom at Work"
55838,Clock & Rose Press
55839,307
55840,"Hendrickson Publishers, Inc., in conjunction with Oxford University Press"
55841,Harpy Books
55842,Mooncusser Films
55843,Pennsylvania State University Press / Eurospan
55844,Aloha Chapter Rwa
55845,Public Eye Publications
55846,Cicj Books
55847,Harper Collins (NY)
55848,Tri Star Books
55849,Macmillan New Writing
55850,Freedom Spirit International Corporation
55851,Editorial Crítica
55852,Distributed by Childrens Press
55853,"Scott, Foresman"
55854,HPBooks
55855,B & W Pub
55856,Opine Publications
55857,"Pocket Books, Simon & Schuster UK Ltd."
55858,Educa Books /Dalloz
55859,Coronet Books / Hodder and Stoughton
55860,Knightscross Books
55861,Dedalus / Hippocrene
55862,Good News/Crossway Publishers
55863,Good News - Crossway Books
55864,Wordpoints
55865,Editionsde Minuit
55866,Blake Books]
55867,Edisud
55868,Shedd Aquarium
55869,Greenhill Books (London)
55870,"Hochland,"
55871,The Discovery Box
55872,Journal of Beckett Studies Books
55873,Home Run Press
55874,Petersen Prints
55875,Tara Publishing
55876,North Cambridge Press (MA)
55877,Bravo! Publications
55878,Smith Publishing
55879,Fetherston Productions
55880,Images Booksellers and Distributors
55881,Hackett Pub Co
55882,Copress
55883,The New American Library of Literature
55884,Resurrectionary Press
55885,Argo Navis
55886,Gates of Heck
55887,Plan-B Books
55888,Coulsong List
55889,Addison-Wesley Pub (T)
55890,Rococo Press
55891,Oxford Books
55892,Les Arènes
55893,American Jewish Archives
55894,"Hackett Publishing Co, Inc"
55895,BN Publishing
55896,Muse-Eek Publishing
55897,"Alfaguara Ediciones, S.A. (Spain)"
55898,Leméac Editeur Inc.
55899,Raintree Steck-Vaughn
55900,Chivers Black Dagger
55901,"London: Little, Brown and Company"
55902,Compari
55903,Bulldog Press (CA)
55904,Rainsource Press
55905,Merriam Webster
55906,Heart Quest Romance Fiction from Tyndale House Publishers
55907,Modern Language Assn of Amer
55908,Tryndale
55909,Effectiveness Training and Consulting
55910,Zorba Pr
55911,Doubleday/Random House (NY)
55912,Harper Design International
55913,C. E. Tuttle Publishing
55914,Nicole Pelham
55915,Antheneum
55916,Turnstyle Music
55917,"Parthenon Marketing, Inc."
55918,Annadel Press
55919,Smithsonian National Museum of the American Indian: National Geographic
55920,Han-Shan Tang
55921,Pictoplasma Publishing
55922,Al-Hidaayah Publishing & Distribution
55923,Brava Paranormal Romance
55924,Cornelsen Verlag GmbH + C
55925,Paupers
55926,Εκδόσεις Πατάκη
55927,Top 20 Press
55928,Penton Overseas Inc.
55929,Belle Press
55930,Aljas Enterprises
55931,DK Publishing (Dorling Kindersley
55932,Shetland Islands Council
55933,Elsevier Masson
55934,Broken River Management Board and Dept. of Conservation and Natural Resources Victoria
55935,Insight Publications
55936,Texas Consumer Association
55937,Mountain Vines Pub.
55938,Paulucci International
55939,Fleuve éditions
55940,Loyola Pr
55941,Bentley Kehoe Consulting Group
55942,Woodsmere Press
55943,Co-Op Village Foundation
55944,Right Recordings Limited
55945,Ginn Pr
55946,Gray Technologies Press
55947,GemStone Press
55948,Koenisha Publications
55949,Fox Acre Press
55950,JR. Mogul
55951,"Coffee House Press Minneapolis, MN"
55952,NEL (An imprint of Hodder Headline)
55953,"Nelson Doubleday (Garden City, NY)"
55954,Gollancz/Orion Publ
55955,Altmaine Publishing
55956,Sihouette Books
55957,Ecumenical Program
55958,Vhps Trade
55959,The Echo Library
55960,Baronet Books (Playmore Publishers)
55961,R.S.Surtees Society
55962,HARCOURT BRACE COLLEGE PUBLISHERS
55963,L.O.A. Publications
55964,Bly & Loveland Press
55965,"De Verbeelding,Netherlands"
55966,Wayland Ltd
55967,Titan Bks.
55968,Rebellion/2000AD
55969,Fawcett Books (Ballantine Books)
55970,Karl Rauch Verlag
55971,DTV Deutscher Taschenbuch Verlag
55972,Laugh Out Load Pub
55973,B ohlau Verlag GmbH & Co KG Wien
55974,La découverte
55975,Aronson
55976,Plymouth Rock Foundation
55977,"Time-Life, Inc. (NY)"
55978,Wm. B. Eerdmans
55979,"University of Georgia, Savannah River Ecology Laboratory"
55980,Futurepace
55981,Jrp-Ringier/E-Flux
55982,National Braille Press
55983,Production Associates
55984,Bradford Communications
55985,G. K. Hall & Company (USA)
55986,Potash & Phosphate Institute
55987,Casterman / Gallimard
55988,"Hind Pocket Books,India"
55989,Conch Republic Press
55990,Pennsylvania State Univ Pr
55991,Nehora Press
55992,Aperture Collectors Edition
55993,Nightingale Rose Publishing
55994,David T. Clydesdale Music
55995,Harper Perennial Modern Classic
55996,HarperCollins Canada / Trophy Jr Pape
55997,McGraw-Hill Companies (NY et al.)
55998,Cosmology Science Publishers
55999,Just a Wife
56000,panda books Inc
56001,BIOS Scientific Publ
56002,Compass Labs Inc.
56003,White Oak Publishing
56004,Harcourt Childrens Books (J)
56005,New World African Press in association with the Liberian Studies Association
56006,PaperStar
56007,AvoNova
56008,"Collection Folio (n° 780), Gallimard"
56009,Dorling Kindersley Children's
56010,"Elephant Paperbacks (Ivan R. Dee, Inc.)"
56011,Cross Keys Press
56012,Wellness Resources Books
56013,Jersey Classic Publishing
56014,Prometheus Books (NY)
56015,Sierra Club Books (SanFrancisco)
56016,Patrick Stephens
56017,Calvert Group
56018,Bed Books
56019,Fawcett Publishing
56020,South End Press (US)
56021,Max Niemeyer Verlag GmbH
56022,Les éditions du Masque
56023,Collier Books (NYC)
56024,London Consortium
56025,"CRG Gallery, New York, NY"
56026,"Vintage Books, V827"
56027,Food-Medication Interactions
56028,Pavanne Books
56029,Basic Books Inc. (NYC)
56030,"Cp Pub.,"
56031,Maritime Press
56032,Iris International
56033,Puffin books
56034,Wadsworth / Harcourt Brace College Publishers
56035,"""Berkley Trade"""
56036,Well Lit Books
56037,Roth Pub
56038,"Corporate Board Books, Inc."
56039,Michigan State Univ Pr
56040,Information as Material
56041,Corgi (Transworld)
56042,Houghton Mifflin (Boston/NY/London)
56043,MonkeyBrain Books
56044,"Behrman House, Inc."
56045,Macmillan Collector's Library
56046,G.K. Hall & Company/Thorndike
56047,Rosetta Books LLC/G.K. Hall (NY)
56048,Wessex Press
56049,Medipress
56050,Nasher Sculpture Center
56051,Wheeler Publishing Inc
56052,Grafisk forlag
56053,Miruwj Lil-Tibaah
56054,Oak Valley Press
56055,Listening Institute
56056,"Perigee Trade, New York"
56057,A&C Black Trade
56058,Ferrington
56059,"New Humanity Books,Australia"
56060,Sustainable Stories
56061,Arrow Books Ltd. (London)
56062,Shaftesbury
56063,"Potomac Books, Inc."
56064,Victoria & Albert Pubns
56065,Paul Zsolnay
56066,Infostrategist.com
56067,FontanaCollins
56068,B.C. Decker Inc
56069,Adoption Works Press
56070,PhysFarm
56071,Tor Mark Press
56072,Clinetop Press
56073,Bereshith Pub
56074,Equinox / Avon
56075,Redhilll
56076,Collins Books
56077,Reality Productions
56078,Jim Brackett
56079,Michelle Pub Co
56080,Halpax Publishing
56081,Belmont House Publishing
56082,Fluide Glaciel
56083,Asian Humanities Press (Division of Jain Publishin
56084,Shambhala Publications Inc.
56085,Verso/New Left Books (London/NYC)
56086,Rare Books & Berry Limited
56087,Global Editora
56088,Balona Books
56089,International Cultural Corporation of Australia
56090,Livraphone
56091,ALGOL Press
56092,J.M. Dent & Sons (London)
56093,Aimeesbp.com
56094,"Oxford University Press, USA (NY)"
56095,Columbus Museum of Art
56096,"Demos Medical Publishing,U.S."
56097,Cengage Delmar Learning
56098,Arcadia    Publishing
56099,Mike Holt Enterprises
56100,EC&M Books
56101,Wondering Press
56102,Roger Hammarberg
56103,Summerdale Publishers Ltd
56104,Bloomsbury Classics
56105,Fox Meadow Publishing
56106,Queeen of the Missions Pub
56107,NBM Publishing Company
56108,Peter Cat Books LLC
56109,Whealth Builders
56110,Sumac Press
56111,Macmillan Collector’s Library
56112,Fourth Estate - Harper Collins
56113,Comteq
56114,Éditions Vlb
56115,Pease Training International Pty Ltd
56116,Short Publications
56117,Unanimous
56118,Divine Power Pub.
56119,Golden Books Western Publishing Co.
56120,National Gallery Of Ireland
56121,Brava / Kensington
56122,"Basic Books, Inc., Publ."
56123,Phidippides Publication
56124,"Origin, Inc."
56125,Multimedia books
56126,Van Alen Institute
56127,"""Autrement"""
56128,TomCat Publishing
56129,Blacksmith
56130,Adams Media Corp.
56131,Holzwarth
56132,Diana Verlag AG
56133,Lea Valley Press
56134,Lamuv Verlag
56135,Chance22 Publishing
56136,H. Schmidt Publications
56137,Kurtzman Sales Inc
56138,Blue Ridge Publishing
56139,Wm. C. Brown Publishers
56140,We Unlimited
56141,Cruzane Mountain Publishing
56142,Reading Matter Inc
56143,Random House USA
56144,Lost Roads
56145,Kensington Publishing Corp. (Zebra)
56146,Thundersnow Interactive
56147,AJR Publishing
56148,Firebird Books Ltd
56149,Berkley Sensation Penguin Random House
56150,Eckhard Breitinger
56151,Salado Press
56152,Gitter's Guides
56153,Adamsking Publishing
56154,Koko Press Inc
56155,Designs for Discovery Press
56156,Counterpoint (DC)
56157,Americd-rom Publ. Co.
56158,Otter Run Books LLC
56159,Ballantine/Penguin Group/Random House
56160,"Hotsaʾat sefarim ʻa. sh. Y.L. Magnes, ha-Universiṭah ha-ʻIvrit"
56161,Centre de Recherche Bretonne Et Celtique
56162,Castle Island Publishing
56163,School of Conservation Sciences Bournemouth University
56164,E.P. Dutton (NYC)
56165,"Rowan Press, Inc."
56166,[Librarie Génerale Française]
56167,garden valley ranch
56168,Wolfhound P.
56169,rain coast books
56170,Smart Art Pr
56171,The Harvard Common Press
56172,Abrams Books
56173,Oil of the Greater North Ltd
56174,Coaches Choice
56175,Marvel Max
56176,Windy Pines Pub
56177,Parkett
56178,Ediciones B (Byblos NEW AGE)
56179,Jan and Frederick Mayer Center for Pre-Columbian and Spanish
56180,ICMI Press
56181,SunShine Press Publications
56182,Wayland Press
56183,Firebird/Penguin Putnam
56184,"Stackpole Books, U.S."
56185,Bridges Pub
56186,College Publishers
56187,Ifaelain Publications
56188,Aaip Publishing Company
56189,Chartres Communications
56190,Penguin Longman
56191,Hodder & Staughton
56192,Common Ground
56193,Twin Stars
56194,Jorji Publications
56195,Spectrum Books Ltd
56196,M.A. Publishing
56197,Haskell House Publishers
56198,HarperCollins College Outline
56199,La Mancha Pub
56200,Police Executive Res Forum
56201,Pine Hill Pr
56202,Ivory Press
56203,James Clarke
56204,Do Not Press
56205,Malek
56206,I-Spy Ltd
56207,Sae Taw Win II Dhamma Foundation
56208,Pan Books (Picador)
56209,J. Ball Publishers
56210,Reynald Goulet
56211,Univ of Pennsylvania Museum
56212,Liguori Pubns
56213,Miriam & IRA D. Wallach Art Gallery
56214,Telegram Books
56215,Vista
56216,Schocken Publishing House
56217,Pan Bks.
56218,Lost Classics Book Company
56219,Fossicker Press
56220,Combine Press
56221,TATE GALLERY PUBLISH
56222,The Apple Press
56223,M. Casillas Editores
56224,"Positively For Kids, Inc."
56225,"Hampton Press, Incorporated"
56226,Keyhole Crime
56227,First Word Learning System
56228,Isadore Press at Triangle Tattoo Museum
56229,J & J Pub. Co
56230,Black Coat Press
56231,University of the South
56232,St Vladimirs Seminary Pr
56233,Editora
56234,Windsor Group
56235,World Leisure
56236,Passage du Marais
56237,Greenwater Publishing
56238,Cfa
56239,Pluma Productions
56240,Éditions USA
56241,Caribbean Cultural Center/African Diaspo
56242,Booksurge Australia
56243,"Michael Brein,US"
56244,Le Chêne / Grasset
56245,Progressive Source Publishing
56246,Sidney Finkel
56247,J.M. Dent & Sons (London)/E.P. Dutton (NY)
56248,Lakeview Publishing
56249,Spring Forest Publishing
56250,Rhodes and Easton
56251,Thomas Nelson/Big Idea
56252,Clé International
56253,Kilikia Publishing House
56254,ICDL
56255,Harvey Island Enterprises
56256,Questions Publishing Co Ltd
56257,Leisure Books (NY)
56258,Diamond Valley Company
56259,Coloracre Publications
56260,Oak Grove Publishing
56261,"Lexington Books/Macmillan, Inc."
56262,Seal Bantam Books
56263,Trickster Press
56264,Dorling Kindersley Child's
56265,"University Press plc, Nigeria (OUP Nigeria)"
56266,Planeta/Zenith
56267,Camden
56268,One-Off Press
56269,"Industrial Press, Inc"
56270,HarperCollins Childrens Book Group
56271,Dark Passage
56272,Four Winds Publications
56273,Jin ri Zhongguo chu ban she
56274,Random House South Africa
56275,Chelsea Green
56276,DNA Publications / Wildside Press
56277,Curtin & London
56278,Enthusiast Publications LLC
56279,"Dell Publishing/The Bantam Doubleday Dell Publishing Group, Inc."
56280,Sammamish Press
56281,Penerbit PT Gramedia Widiasa an Yayasan Pendidikan Lingku
56282,Saint Lucie Pr
56283,Faber & Faber Screenplays
56284,Aspen Inst Human Studies
56285,"Garden Way, Inc."
56286,Zebra-Kensington Publishing Corporation (NJ)
56287,"Buddhist Publication Society, Sri Lanka"
56288,Canongate Books (Canongate Classics)
56289,BBC Pubns
56290,Solidarity Publications
56291,Central Point Pub.
56292,Wilderness Community Education Foundation
56293,Tempus Pub Ltd
56294,Les Editions JCL
56295,Hole Shot Press
56296,Spark Publishing
56297,Celtic Press
56298,Gold Rush Gallery
56299,"Front Street, Asheville, North Carolina - Lemniscaat imprint of Boyds Mills Press"
56300,Beascoa
56301,Results in Learning
56302,"Seed Center Books, Even Lazier Publishing, Ltd."
56303,Quetzal Publishing
56304,Lewis & Clark Interpretive Association
56305,Plume (New American Library)
56306,Ichimannendo Publishing Inc
56307,Moon Lake Media (LA)
56308,La Presse (Fence Books)
56309,Blandford Books
56310,Foxglove Press (TN)
56311,"Dell Publishing Company, Inc."
56312,Juicing For Jocks Llc
56313,Kvetch Press
56314,Institute of Developing Economies
56315,Silver Quill Press
56316,T & T Clark Publishers
56317,Royal Knight Incorporated
56318,heinemann Educational
56319,HarperCollins Canada / UK Fiction Hc
56320,Carroll & Graf / Xanadu Publications
56321,Grosset & Dunlap Universal Library
56322,Gorgias Pr Llc
56323,Lam Inter Media Corporations
56324,MIM Theory
56325,Chuckle Books
56326,Éditions Transcontinental
56327,Oferta Publishing Company
56328,A Scribner Classic/Collier Books
56329,Raupo Publishing
56330,Sequart.com
56331,"Hammond World Atlas Corp.(Maplewood, NJ)"
56332,Hart-Davis MacGibbon
56333,Traditional Arts (Chicago)
56334,Healthcare Financial Management Educational Foundation
56335,Lloyd's of London Press Ltd.
56336,Random House USA Inc.
56337,Astrolog
56338,Nesma Books India
56339,Alden Films
56340,"Sleepy Hollow Press (Tarrytown, NY)"
56341,Pelican Classics
56342,Dell Publishing Yearling Book
56343,"John Macrae Books/Henry Holt and Company, LLC"
56344,Phoenix Books/University of Chicago Press
56345,Drew Dix Pub.
56346,Benchmark Books (FL)
56347,London: Omnibus Press
56348,Pacific Beach Publishing
56349,Mediaform Publishing
56350,"Dodd, Mead"
56351,McGraw-Hill Education Singapore
56352,Grupo Editoral Norma
56353,Tinfish
56354,"Little, Brown Book Group (Abacus)"
56355,ASA Editions
56356,Process Books
56357,Tiger Island Press
56358,Ananda Marga Publications
56359,Ananda Marga Pubs
56360,Oxford University Press (Oxford & NY)
56361,Rxart
56362,RendezVous Press
56363,Praeger Publishers (NY)
56364,Doublewide Press
56365,Black Apple Press
56366,The Wordsworth Trust
56367,Sageera Institute LLC
56368,Laurel/Dell Publishing Co.
56369,Asia Pub. House
56370,Anmol Publications Pvt Ltd
56371,"Gyan Publishing House,India"
56372,"Osborne/McGraw-Hill, U.S."
56373,Keats
56374,Granica
56375,Arkana Paperbacks
56376,Reverso
56377,Nelson Atkins
56378,"Center for Chinese Studies, The University of Michigan"
56379,"Paul Norbury Publications, Tenterden, Kent"
56380,New Infinities/Berkley Publishing
56381,Old Line Publishing
56382,Jet Pioneers of America
56383,Nirala
56384,Pilgrims Pub.
56385,International Tarot Society
56386,Multilateral Investment Guarantee Agnecy
56387,Layman Pr
56388,University Paperbacks/Barnes & Noble Inc./Methuen & Co. Ltd.
56389,Yellowstone Press
56390,Conexus Press
56391,Somerville House Books
56392,C P a Book Pub
56393,Pickering & Inglis Ltd
56394,"Foguang Cultural Enterprise Co., Ltd."
56395,Balnain Books
56396,Viking Penguin (Penguin Books USA Inc.)
56397,Berkley Boulevard
56398,Montanha Press
56399,Retailer-exclusive titles
56400,Field Museum of Natural History
56401,Cq Products
56402,Horace H. Rackham School of Graduate Studies
56403,Yew Plain Pub.
56404,Bantam/Rebound by Sagebrush
56405,Opium Magazine
56406,Chef Paul Prudhomme's
56407,Brc Publications
56408,Living Truth Publishers
56409,Chem-Orbital
56410,"Meredith Corporation, NY"
56411,American Heritage Press (NY)
56412,Spectra / Bantam
56413,Tremendous Books
56414,"Mass Market Paperback,"
56415,D. Wilkerson
56416,Watercourse
56417,Pubs Wholesale
56418,Fontana Religious Books
56419,J.M. Sheppard
56420,Penkiln Burn
56421,Editura Minerva
56422,Diogenes Verlage
56423,Brave Ulysses Books
56424,White Wolf Inc.
56425,Orion Millennium
56426,"The Lyons Press, Inc."
56427,Penguin B
56428,World of Truth
56429,Altea Publishing
56430,"ACR Edition,France"
56431,"Namuk International, Incorporated"
56432,Polaris Books
56433,Avian-Cetacean Press
56434,"Gaussian, Incorporated"
56435,BRANDSTAETTER CHRISTIAN
56436,L. Gunnasaya
56437,Phudd Bottom Press
56438,Linden
56439,Economic Strategy Institute
56440,E. Elgar Pub.
56441,Bibliothèque de l'Image
56442,Chelsea Green Pub.
56443,288
56444,DenAliLove Publications
56445,"National Park Service, United States Department of the Interior"
56446,SexPol Editions
56447,Art Stone Press
56448,Knapp Press
56449,Tangent Books
56450,Louisiana State Univ Press
56451,"Reinhardt, München"
56452,Dragon Chi Publications
56453,Melzer Press
56454,Centerprise Publication
56455,U.X.L.
56456,Immanion Press
56457,Phaidon Press Ltd. (London)
56458,Amsco School Publications Inc.
56459,Meugorje Pub. Group
56460,Carroll and Graf
56461,Holy Trinity Publications
56462,Tootle Time Publishing Company
56463,Delta Trade Paperbacks
56464,Third World Books/Zed Books Ltd.
56465,Weddle's
56466,Your Money Press
56467,"Perseus Books,U.S."
56468,Halyard Press
56469,Dimensions Books (Elder Signs Press)
56470,Petersen
56471,Hamllyn
56472,Shepherd Canyon Books
56473,Jimmy Swaggart Ministries
56474,Estate of Ralph Churches
56475,Gazelle Books
56476,Power2Grow Ministries
56477,Vacation - Work
56478,"Joseph Jenkins, Inc."
56479,Golden Leaves
56480,"City Lights Publishers, San Francisco"
56481,"Piper, München-Zürich"
56482,Pocket Paperbacks
56483,Walker Children's Paperbacks
56484,Signet books
56485,DeutscherTaschenbuch
56486,Beltz Verlag
56487,Roundup Large Print
56488,Ajanta
56489,Celtic Moon
56490,John L. Bean
56491,Tigris
56492,Hancock House Publishers Ltd
56493,Many Moons Press
56494,Granite Peak Publications
56495,Losada S. A.
56496,Airplane Reader Pub.
56497,IllumiNet Press
56498,"Durham Modern Languages Series, University of Durham"
56499,Laski Press
56500,Blefond
56501,Break Inn Books
56502,"Elisabeth Sifton Books, Viking Books"
56503,Poyeen Pub.
56504,"Creative Classics, Incorporated"
56505,New American Library / Penguin
56506,"guild press, inc."
56507,Tivoli
56508,Éditions Voix parallèles
56509,Art Blume S.L.
56510,Digital Pulse Publishing
56511,Management Update Ltd
56512,Image Comics / Aria Press
56513,Elizabeth Jones-Boswell; First
56514,Minted Prose LLC
56515,Format Publishing
56516,Abbzug Press
56517,Barracuda Press
56518,The Project for School Innovation
56519,Totem Pole Books
56520,Cassell's
56521,Prince of Wales Pub. Co.
56522,B F Q Pr Inc
56523,"Megabooks, Incorporated"
56524,Harvard East Asian Legal Studies
56525,Schirmer / Mosel
